sampleId	popId	site	country	region	groupLabel	groupAge	flag	latitude	longitude	callset	dataSource	dataAccess	color	fill	shape	ageAverage	sex	hgMT	hgYMajor	clusterIBDFine
NAM190	Xuun	NA	Namibia	SouthAfrica	Xuun	Modern	0	-18.69	19.68	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	2	0	NA	NA	NA	Xuun
NAM191	Xuun	NA	Namibia	SouthAfrica	Xuun	Modern	0	-18.69	19.68	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	2	0	NA	NA	NA	Xuun
NAM201	Xuun	NA	Namibia	SouthAfrica	Xuun	Modern	0	-18.69	19.68	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	2	0	NA	NA	NA	Xuun
NAM361	Xuun	NA	Namibia	SouthAfrica	Xuun	Modern	0	-18.69	19.68	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	2	0	NA	NA	NA	Xuun
NAM209	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM211	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM217	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM232	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM369	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM370	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM371	Haiom	NA	Namibia	SouthAfrica	Haiom	Modern	0	-19.35	16.97	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	3	0	NA	NA	NA	Haiom
NAM299	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM304	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM308	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM317	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM321	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM325	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM326	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM412	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM415	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM424	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM427	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM429	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM442	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM444	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM445	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
NAM448	Nama	NA	Namibia	SouthAfrica	Nama	Modern	0	-24.27	17.26	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	4	0	NA	NA	NA	Nama
HGDP01028	Herero	Or Namibia	Namibia	SouthAfrica	Herero	Modern	0	-22	19	array	PattersonGenetics2012	public	tomato1	tomato1	5	0	NA	NA	NA	Herero
HGDP01035	Herero	Or Namibia	Namibia	SouthAfrica	Herero	Modern	0	-22	19	array	PattersonGenetics2012	public	tomato1	tomato1	5	0	NA	NA	NA	Herero
NAM245	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM246	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM259	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM262	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM267	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM268	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM277	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM284	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM395	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM399	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM410	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM452	Damara	NA	Namibia	SouthAfrica	Damara	Modern	0	-19.83	16.23	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	6	0	NA	NA	NA	Damara
NAM294	Himba	NA	Namibia	SouthAfrica	Himba	Modern	0	-19.1	14.12	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	7	0	NA	NA	NA	Himba
NAM295	Himba	NA	Namibia	SouthAfrica	Himba	Modern	0	-19.1	14.12	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	7	0	NA	NA	NA	Himba
NAM296	Himba	NA	Namibia	SouthAfrica	Himba	Modern	0	-19.1	14.12	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	7	0	NA	NA	NA	Himba
NAM401	Himba	NA	Namibia	SouthAfrica	Himba	Modern	0	-19.1	14.12	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	7	0	NA	NA	NA	Himba
NAM088	Wambo	NA	Namibia	SouthAfrica	Wambo	Modern	0	-17.73	18.06	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	8	0	NA	NA	NA	Wambo
NAM331	Wambo	NA	Namibia	SouthAfrica	Wambo	Modern	0	-17.73	18.06	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	8	0	NA	NA	NA	Wambo
NAM434	Wambo	NA	Namibia	SouthAfrica	Wambo	Modern	0	-17.73	18.06	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	8	0	NA	NA	NA	Wambo
NAM436	Wambo	NA	Namibia	SouthAfrica	Wambo	Modern	0	-17.73	18.06	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	8	0	NA	NA	NA	Wambo
NAM453	Wambo	NA	Namibia	SouthAfrica	Wambo	Modern	0	-17.73	18.06	array	PickrellNatureCommunications2012	restricted	tomato1	tomato1	8	0	NA	NA	NA	Wambo
HGDP00454	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00455	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00457	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00458	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00459	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00460	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00461	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00464	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00465	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00466	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00469	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00470	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00472	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00473	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00475	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00985	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00986	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP01086	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP01090	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP01094	Biaka	NA	CentralAfricanRepublic	CentralAfrica	Biaka	Modern	0	4	17	array	PattersonGenetics2012	public	violetred2	violetred2	9	0	NA	NA	NA	Biaka
HGDP00449	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00462	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00463	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00467	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00474	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00476	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00478	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00982	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP00984	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
HGDP01081	Mbuti	NA	Congo	CentralAfrica	Mbuti	Modern	0	1	29	array	PattersonGenetics2012	public	violetred2	violetred2	10	0	NA	NA	NA	Mbuti
CMF-BAK-074	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF003	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF009	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF011	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF012	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF030	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF032	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF045	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF052	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF081	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KVBAF082	Bafut	Bafut	Cameroon	WestAfrica	Bafut	Modern	0	6.0861	10.1314	array	LipsonNature2020	restricted	violetred4	violetred4	11	0	NA	NA	NA	Bafut
TK-KV-NKA0027	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM001	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM002	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM003	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM005	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM006	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM007	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM008	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM009	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM010	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM012	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM013	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM014	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM015	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM016	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM018	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM021	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM022	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM023	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM024	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM025	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM027	Aghem	Aghem	Cameroon	WestAfrica	Aghem	Modern	0	6.3834	10.0664	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM011	Aghem	Wum	Cameroon	WestAfrica	Aghem	Modern	0	6.3888	10.076	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM017	Aghem	Wum	Cameroon	WestAfrica	Aghem	Modern	0	6.3888	10.076	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM019	Aghem	Wum	Cameroon	WestAfrica	Aghem	Modern	0	6.3888	10.076	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM020	Aghem	Wum	Cameroon	WestAfrica	Aghem	Modern	0	6.3888	10.076	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM026	Aghem	Wum	Cameroon	WestAfrica	Aghem	Modern	0	6.3888	10.076	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
TK-KVWUM028	Aghem	Wum	Cameroon	WestAfrica	Aghem	Modern	0	6.3888	10.076	array	LipsonNature2020	restricted	violetred4	violetred4	12	0	NA	NA	NA	Aghem
CAM-MBO-002	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-010	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-012	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-013	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-015	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-019	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-022	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-036	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-037	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-038	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-039	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-040	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-042	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-046	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-051	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-052	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-PYKL-047	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CMF-BAK-022	Mbo	Mbetta	Cameroon	WestAfrica	Mbo	Modern	0	5.3495	9.8345	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-083	Mbo	Ngwatta	Cameroon	WestAfrica	Mbo	Modern	0	5.2992	9.910836	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-089	Mbo	Ngwatta	Cameroon	WestAfrica	Mbo	Modern	0	5.2992	9.910836	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CAM-MBO-093	Mbo	Ngwatta	Cameroon	WestAfrica	Mbo	Modern	0	5.2992	9.910836	array	LipsonNature2020	restricted	violetred4	violetred4	13	0	NA	NA	NA	Mbo
CMF-BAK-001	Bangwa	Lewoh	Cameroon	WestAfrica	Bangwa	Modern	0	5.3622	9.392	array	LipsonNature2020	restricted	violetred4	violetred4	14	0	NA	NA	NA	Bangwa
CAM-PYKL-244	Bangwa	Fotabong III	Cameroon	WestAfrica	Bangwa	Modern	0	5.3993	9.8151	array	LipsonNature2020	restricted	violetred4	violetred4	14	0	NA	NA	NA	Bangwa
CAM-PYKL-222	Bakoko	Mbangue	Cameroon	WestAfrica	Bakoko	Modern	0	4.4853	9.5716	array	LipsonNature2020	restricted	violetred4	violetred4	0	0	NA	NA	NA	Bakoko
HG02922	Esan	NA	Nigeria	WestAfrica	Esan	Modern	0	6.5	6	array	LazaridisNature2014	public	violetred4	violetred4	1	0	NA	NA	NA	Esan
HG02923	Esan	NA	Nigeria	WestAfrica	Esan	Modern	0	6.5	6	array	LazaridisNature2014	public	violetred4	violetred4	1	0	NA	NA	NA	Esan
HG02943	Esan	NA	Nigeria	WestAfrica	Esan	Modern	0	6.5	6	array	LazaridisNature2014	public	violetred4	violetred4	1	0	NA	NA	NA	Esan
HG02974	Esan	NA	Nigeria	WestAfrica	Esan	Modern	0	6.5	6	array	LazaridisNature2014	public	violetred4	violetred4	1	0	NA	NA	NA	Esan
HG03099	Esan	NA	Nigeria	WestAfrica	Esan	Modern	0	6.5	6	array	LazaridisNature2014	public	violetred4	violetred4	1	0	NA	NA	NA	Esan
